x,y,dm
0.11100740231999474,-0.08761469280126892,0.0038516782225169314
0.09237466983451725,-0.10759869042668592,0.0033413209114436754
0.06860582567231323,-0.09033524272647935,0.004078053856968129
0.039813509861950716,-0.01939821345771932,0.003932567703649459
0.02291073808410884,-0.056707631678039404,0.00358211552617401
0.0012078287686771816,0.035349322088875576,0.0033829928821112903
-0.06376752741599016,0.05378186862628254,0.0031479929382831795
0.10775494069646371,-0.09014607443257962,0.0053321258964673535
-0.06557107660885712,0.08451551261852959,0.0034387568831972526
0.07719031013420427,-0.040001296221732804,0.0033201445757812167
-0.05176846506796268,0.0412974855590997,0.0017304988002114312
-0.015720386606039582,0.020284601034528213,0.0027193405150414155
-0.06866287308461849,0.05404534933218262,0.0030082123028951236
-0.07517501464039378,0.10742267704814412,0.004720404017382458
0.11404004609715536,-0.07875439131221311,0.004421871325899039
-0.0751944053060359,0.06592423420805454,0.00304769798390994
-0.0370956666823788,0.05375807662383089,0.003155481141378056
0.11981213667346385,-0.07997139712415675,0.00382913840815044
-0.11352478582153958,0.08561796951749677,0.005640534937060923
0.09934921383864613,-0.10033235765901416,0.0017568680627681747
0.04289704731724655,-0.007090484598600408,0.004391832350387002
-0.020205171621873744,0.0005361427350297543,0.00351860225395014
-0.08241418551945875,0.06765446636321762,0.004713114672644466
-0.08308720741117018,0.11051881429894841,0.004458400074559343
0.05654268243707293,-0.05744957441309778,0.002416016976208523
-0.016731231506253545,0.023773833769094654,0.005228304084951665
-0.11704410496854621,0.07795315998326037,0.003991553969994437
-0.05951146054734479,0.07457193532218297,0.004696318314140954
0.11699091605565318,-0.07879503042913648,0.0025984512558301295
-0.0363251030130065,0.028004146723516622,0.002666686576442462
-0.014222011594614017,0.03436344387166757,0.002147110089583357
0.06767850900998716,-0.10091592438478234,0.002697877895057055
0.03470326916733285,-0.010175515198729652,0.0029590347717009043
0.05911550289739388,-0.06646633601586016,0.0017730255589424118
0.02047990462852397,-0.01854551147869078,0.002534490420209399
-0.026704353686263504,0.045409976675018233,0.0019196792554782682
0.06028000430987454,-0.09083605837874156,0.003448135905921392
-0.10029962888778446,0.08087636120328238,0.004512435856733772
0.003324744314849326,0.0291176675003916,0.0037850848855543085
-0.09212863120158332,0.08089726020087558,0.004348306265484718
-0.029763530082194834,0.05113512201391421,0.004202443701910641
-0.01738893362322262,0.03926961974386877,0.00384296911514912
0.11720061332492311,-0.0801672401793248,0.004942624408889501
0.0037468123722736737,-0.000964637268872366,0.005017376606227366
-0.029838989933057187,0.0033512709854312296,0.004245754652185413
-0.006944764493791063,-0.03224714624479409,0.003648071334730863
-0.08596852735704644,0.06536925927765164,0.003057068306748653
3.941350396779342e-05,0.03941334557798604,0.0041764523415548935
0.009351366233187122,0.007251288402029745,0.004169964671577549
-0.00927129551193115,0.009286273118188913,0.005191375100789963
-0.0958055705719735,0.07512295663938744,0.002160041046401165
0.0063893533582086446,-0.008976084888836366,0.002347438989684343
-0.01375110842333381,0.04721375414738424,0.003942980355771718
0.039359813686941136,-0.06088694839400298,0.005077295543747167
0.048280667735072065,-0.059770366266179986,0.003189052708178177
0.01788849539334258,-0.05389563246203197,0.004076412526734325
-0.10645880731512847,0.09056837080844286,0.006365480855639577
0.03657135362811036,-0.009262803451140406,0.0026747347221546267
-0.036428809568948055,0.07292168876808254,0.004676597288586473
0.05971894633714492,-0.02033325472408995,0.002969791531582803
-0.04470013752143537,0.07801963078869446,0.003704282393162184
-0.07263641565460852,0.05877156175201233,0.003279298126888318
0.0756209698801058,-0.04826727445229708,0.004317250851438388
0.09651671428950057,-0.070066433226959,0.0033247408218042593
-0.11009411278574022,0.07710519470647433,0.005071429771224757
-0.03409709316343852,0.06293072566246535,0.004730198849309318
-0.004789062182079249,0.011120412770756767,0.0014891675004117082
-0.07131348640123768,0.09413011291841915,0.003741581474832189
0.08641554290130053,-0.09732084259033143,0.004148595891194265
-0.10859961735448988,0.08624622600475274,0.003966191981065422
0.02820520293641284,-0.020874016536126156,0.003627264267410079
-0.05992734154986775,0.029072174585200942,0.0035627164701374477
0.018426646363855676,-0.03295119096345386,0.0050766867287042475
-0.10511061574071776,0.08531415128983388,0.0032979700770548767
-0.07555300164986757,0.05960740568884756,0.0037065240406727734
0.029140392394914175,-0.050068569635878996,0.005635238461338827
-0.013621392703190197,0.03553281200692209,0.003777127763431422
0.11129469530485707,-0.07569769181470835,0.0047050592415358965
-0.0528580353302095,0.017079600533645652,0.005736603712916383
0.08130584677752609,-0.04793239756611157,0.004525458541121499
-0.1096991115473335,0.08874103882587242,0.004383421326079823
-0.11700182346613477,0.07748536320911029,0.0028450402231702024
0.0890350704438042,-0.08784856087192848,0.003398918960775007
0.07300639347486637,-0.08684972293358907,0.005622851537118987
-0.10222421501685819,0.09662698325000621,0.0034975761917539834
0.09687399362333231,-0.09075702423294335,0.005003329388066442
0.04170646061675747,-0.05674561539988078,0.0040533448343905995
-0.10323514156067035,0.09657389023455684,0.004555713282853209
-0.07161151265072879,0.041071357574140016,0.0033911537786967282
-0.07915492763296184,0.057528680505733454,0.0034667252736444794
0.10093356219118249,-0.07980595988019268,0.002453234197915975
0.09459994298633298,-0.08984980812149086,0.0025485615293610567
0.034132533242076234,-0.02577277812116728,0.0027808174610083523
0.0018885230338243986,0.030033121181547353,0.004105970328900992
-0.01481974460859842,0.010070568767004486,0.004514588876074926
0.09350855556703003,-0.09268812649435183,0.0032776422508008084
-0.06404135344493651,0.03248617176661212,0.0035440299292491496
0.06504299999833094,-0.07730373486437078,0.0037127393165509283
-0.08449775080199175,0.06253329735815187,0.0031292202065723446
0.011291818041919264,-0.015337350048442744,0.004444146483972356
0.07281585182515876,0.10544003247755189,0.003381484863694751
0.07952182804690253,0.1037978419699962,0.0029821183650940225
0.015529461974144745,0.005495321948837253,0.003597003063293917
-0.011996097311605142,-0.028023558666665834,0.002688041880489024
-0.06287391174907159,-0.0636744255591493,0.0045629679918211055
0.0407119206398243,0.05422334597269424,0.005182353577454166
0.05546263310966754,0.08535061860957033,0.0044790046682951406
-0.11632369454518653,-0.07859623733987063,0.0033003048340312776
0.08315803518887815,0.05184247292617762,0.0037042572140794632
0.05772845576472143,0.05127147120681097,0.0037126670869637125
0.02527470506628724,-0.01035440916619315,0.002818564736945892
-0.008225691951273291,-0.02861712559227951,0.0022997013937947402
-0.0403209201240204,-0.042032442661424606,0.004969938957708527
-0.010160849281358218,-0.04748092392795844,0.0041588615033733255
0.031119552873687582,0.00930213634658605,0.003319891747649038
0.025674912561087292,0.03518680048111061,0.004308269134997595
0.0007365103307337506,0.031878619424294215,0.003434748855728427
-0.016449283582494853,-0.02771552582198071,0.0030313254447228133
-0.050832523593527544,-0.08168656650355789,0.003756146533605652
0.03447777412059693,0.04032672175448166,0.0031538750884329988
0.08448000077454257,0.09631250371455721,0.0030489467509316253
0.06446212180060094,0.05044385539196563,0.0031231351199254736
-0.053456261706878304,-0.03554235579467349,0.0035734610144716908
0.11121876670796212,0.0744728389478226,0.0043573511842363525
-0.07220071408778063,-0.03967694941833008,0.0028161099903125913
0.04308338011769074,0.07177634042488903,0.0013837060196846118
-0.09456443236725699,-0.07099568498808732,0.004603530851866898
0.014293806883897133,0.030416884916288665,0.0035411406918286286
-0.02778315975617927,-0.03951699608006889,0.0036664671757406665
0.08147173508815847,0.11091081178204223,0.002824249759963516
0.11998071681232357,0.0799907090763353,0.002690369767713339
0.03814204884034101,0.039708424647234536,0.0031410645218370352
-0.007285603928533106,-0.03329894994271975,0.003285508868817058
-0.0023507877691932677,-0.041607403068092755,0.00472097841040693
0.026976242816200334,-0.0027503846963018576,0.0022722554768447676
-0.10525822581711414,-0.07121261280802599,0.003131621131788297
-0.06639041119288798,-0.038387629082509006,0.004130940906375652
0.03914794023447762,0.02379657732210781,0.0040182548647327825
-0.03018998224992366,-0.0018076754935239681,0.003187387577469408
0.022935402097831174,0.01555121291234257,0.004089103559204315
0.055834552291713635,0.06128405666345376,0.0038319627200456446
0.051680545404729376,0.06591361056979157,0.004054473970529639
0.031203151599810505,0.023918173799490763,0.0028654043327989084
0.11979625208650109,0.08000807320427474,0.003904461209653913
0.028432809617477926,0.06709641785201073,0.004033623254307339
-0.06578198454850391,-0.061849411471209086,0.0036876001512163577
0.0296832349912029,0.038399260920964864,0.005227561176197834
0.017321006139120458,0.030348959722217437,0.004235454535806338
0.04446947697913952,0.04856210604139415,0.0035357802011484847
-0.11426360422287207,-0.07675069940395701,0.0035017515528039745
-0.10499152348056766,-0.0678063303055094,0.004009510697510991
-0.08328891639136789,-0.05316402449994561,0.003543468586032474
0.07663513678335428,0.08655465442460919,0.004733774966955008
0.0851865440931605,0.08144886260974991,0.004787314802665771
-0.05221685345914413,-0.03826377340083673,0.003829084815354379
0.0963766401404822,0.08032256518220081,0.004300924172273564
0.033306724809199134,0.0410209436780417,0.0033510770717996366
0.025541776545182592,0.0332419240107873,0.0021831241438275877
0.03014508615747802,0.022263160337382785,0.0030249118098369648
0.02299496835044387,0.04357556778086735,0.0037494801696657484
0.01842290903694174,0.043698643827733065,0.002884303589996509
0.08429922123175515,0.05245466875624942,0.003467200142679568
-0.020170721720616704,-0.05187924951653078,0.005134983885618965
0.06140511649697821,0.07939263877917235,0.004633831831458282
0.11270989107066676,0.07845637435677949,0.0025137671403438846
-0.024115809719225004,-0.0033500526682530563,0.004618041017714938
-0.1189757761539598,-0.08088046679683053,0.0037960769129535173
0.06861282388127649,0.08703563626816334,0.002668957694582873
0.037914979920912695,0.014497348805302117,0.0011463435183337114
0.009932603223328016,0.01045838280362025,0.0028616413997279567
0.046122994988075094,0.08336276118845945,0.0037927176478196665
0.006257946018140768,0.018977859391030378,0.0017194293488014358
-0.03545200193200209,-0.03347127760811513,0.0036377879728190913
0.11488054106459689,0.08131417236912275,0.005141439108425379
0.09929543098904553,0.08206025845144341,0.005201619284870481
0.07567466800788211,0.06510948061131823,0.003107351034798702
-0.08747060631647889,-0.07295819542569404,0.0013674213366705287
-0.01697315867825804,-0.032032038983298365,0.00397013614160664
-0.0847775759289137,-0.0520026110522076,0.005243053254428604
-0.0014582481091665756,-0.0062237335886805665,0.00291438420244807
-0.03576329768504632,-0.05858508884300748,0.0025922767892837288
-0.04758827801549493,-0.05273060128125132,0.0035009447193454675
0.027813625783185005,0.006254321953580773,0.005296060606023595
-0.11364162531275994,-0.08415233208177818,0.0038392153200008943
0.015546424668468931,0.007583539608885755,0.0041781359619877225
-0.06192657659746104,-0.06552291281040626,0.0033638834597354036
0.02626109024088162,0.049850044478422055,0.0034815492535291686
-0.00777153980846224,-0.00033118542833633136,0.002036888026395294
-0.06674545141596143,-0.0274297437479518,0.004909585070651851
-0.07018352714705427,-0.042506032341489926,0.0023759025127487697
-0.0012706526170313027,0.012643200740358358,0.004488040506575629
0.07719779986958684,0.11647216915745552,0.005025189798180249
0.022512447530635242,0.04782531538104098,0.0034969190316485226
-0.056941011457036145,-0.06986360813240787,0.004368446809779883
0.08669142603464763,0.07479890349870764,0.005469383080548108
-0.03956419111016997,-0.07910562980744337,0.0035354818881567483
-0.092270045194736,-0.09573896637999425,0.0035744137234897094
-0.05175414319224898,-0.08194823457777804,0.004404809309992388
-0.10654196978673572,-0.07384010417952404,0.0032863593756826026
-0.08240849152451944,-0.10391917057485614,0.004437340223226928
